change-speed,chepai-location,kilometer,price,shangpai-date,standard,title
,,,,,,
自动,渭南,1.21万公里,9.88,1年11个月,国六,吉利汽车-嘉际 2021款 1.6TD DCT豪华型
,,,,,,
手动,聊城,2.09万公里,6.60,2年6个月,国六,吉利汽车-博越 2020款 1.6TD 手动两驱智雅型
自动,贵港,2.36万公里,5.00,5年,国五,吉利汽车-帝豪 2018款 三厢百万款 1.5L CVT向上版
自动,云浮,0.35万公里,11.88,1年4个月,国六,吉利汽车-豪越 2020款 1.6TD DCT旗舰型 5座
自动,抚顺,3.07万公里,8.20,3年2个月,国六,吉利汽车-博越 2016款 1.6TD 自动两驱智联型4G互联版
自动,大同,1.76万公里,6.00,3年,国五,吉利汽车-帝豪 2018款 1.5L CVT向上互联版
手动,芜湖,0.63万公里,4.20,5年3个月,国五,吉利汽车-帝豪 2018款 两厢RS百万款 1.5L 手动向上版
,,,,,,
,,,,,,
自动,泉州,5.94万公里,5.20,5年10个月,国五,吉利汽车-帝豪GS 2017款 运动版 1.6L 自动领尚型
手动,娄底,10.37万公里,1.68,8年5个月,国四,吉利汽车-吉利GX8 2013款 1.6L 手动尊贵型
手动,漯河,1.34万公里,4.50,4年3个月,国五,吉利汽车-远景S1 2016款 1.5L 手动锋享型
,,,,,,
手动,吉安,6.84万公里,1.30,8年4个月,国五,吉利汽车-金刚财富 2012款 1.5L 尊贵型
自动,铜陵,7.81万公里,5.20,5年6个月,国五,吉利汽车-帝豪GL 2018款 1.3T DCT尊贵型
手动,廊坊,10.28万公里,4.30,5年4个月,国五,吉利汽车-帝豪GS 2017款 运动版 1.6L 手动领尚型
,,,,,,
,,,,,,
自动,温州,1.56万公里,4.90,1年6个月,国五,吉利汽车-远景X3 2020款 1.5L CVT精英型
手动,肇庆,2.66万公里,4.18,4年1个月,国五,吉利汽车-远景S1 2016款 1.5L 手动锋享型
自动,北京,7.10万公里,1.80,9年2个月,国四,吉利汽车-经典帝豪 2012款 三厢 1.6L CVT尊贵型
手动,廊坊,7.88万公里,2.20,6年11个月,国五,吉利汽车-吉利GX8 2015款 经典版 1.6L 手动精英型
自动,沧州,3.35万公里,8.80,2年9个月,国六,吉利汽车-博越 2020款 1.6TD DCT两驱智联型4G互联版
手动,廊坊,12.65万公里,4.00,3年1个月,国四,吉利汽车-帝豪 2013款 三厢 1.6L 手动精英型CNG
自动,永州,0.02万公里,10.20,10个月,国六,吉利汽车-博越 2021款 1.6TD DCT两驱亚运版
自动,肇庆,1.23万公里,6.28,3年2个月,国五,吉利汽车-缤瑞 2019款 200T DCT缤耀版
