change-speed,chepai-location,kilometer,price,shangpai-date,standard,title
,,,,,,
,,,,,,
自动,芜湖,2.79万公里,6.10,2年4个月,国六,吉利汽车-帝豪 2019款 领军版 1.5L CVT豪华型
,,,,,,
,,,,,,
自动,自贡,7.94万公里,3.00,7年2个月,国五,吉利汽车-吉利GX8 2015款 运动版 2.0L 自动尊贵型
自动,廊坊,2.41万公里,4.00,5年6个月,国五,吉利汽车-帝豪 2018款 三厢百万款 1.5L CVT向上版
,,,,,,
,,,,,,
自动,温州,3.71万公里,4.10,5年9个月,国五,吉利汽车-帝豪 2017款 三厢 1.5L CVT向上版
,,,,,,
自动,福州,3.13万公里,7.60,2年8个月,国六,吉利汽车-缤越 2019款 270T DCT骑士
,,,,,,
手动,亳州,2.12万公里,5.68,4年3个月,国五,吉利汽车-博越 2016款 2.0L 手动两驱智雅型
,,,,,,
手动,嘉兴,12.87万公里,1.50,8年10个月,国四,吉利汽车-吉利EC6 2013款 2.0L 手动精英型
,,,,,,
自动,宿州,7.71万公里,5.30,6年4个月,国五,吉利汽车-博瑞 2015款 2.4L 舒适型
自动,呼和浩特,5.55万公里,7.60,3年11个月,国五,吉利汽车-博越 2016款 1.6TD 自动两驱智联型4G互联版
,,,,,,
自动,赣州,1.98万公里,7.50,1年2个月,国六,吉利汽车-缤瑞 2021款 1.4T CVT F-运动版
,,,,,,
,,,,,,
,,,,,,
,,,,,,
自动,赣州,3.57万公里,5.50,1年11个月,国六,吉利汽车-帝豪 2020款 1.5L CVT向上版
,,,,,,
,,,,,,
手动,深圳,3.57万公里,11.40,3年2个月,国六,吉利汽车-博瑞新能源 2016款 1.5T PHEV 耀享版
手动,赣州,6.13万公里,1.88,8年3个月,国四,吉利汽车-吉利GX8 2013款 1.6L 手动进取型
,,,,,,
手动,临沂,9.00万公里,2.30,7年5个月,国四,吉利汽车-吉利EC6 2013款 2.0L 手动进取型
,,,,,,
手动,珠海,3.88万公里,2.90,5年6个月,国五,吉利汽车-远景 2017款 1.5L 手动幸福版
,,,,,,
,,,,,,
,,,,,,
手动,郑州,3.63万公里,3.50,3年8个月,国五,吉利汽车-帝豪 2016款 1.5L 手动向上互联版
,,,,,,
,,,,,,
手动,仙桃,5.84万公里,3.00,7年3个月,国五,吉利汽车-帝豪 2014款 三厢 1.3T 手动精英型
,,,,,,
自动,佛山,10.82万公里,7.20,5年9个月,国五,吉利汽车-博越 2017款 1.6TD 自动智尊型
,,,,,,
自动,眉山,2.01万公里,6.48,2年5个月,国六,吉利汽车-缤瑞 2019款 200T DCT缤致版
,,,,,,
自动,东莞,10.16万公里,2.50,9年6个月,国四,吉利汽车-经典帝豪 2012款 三厢 1.6L CVT舒适型
,,,,,,
自动,贵港,4.12万公里,7.50,3年9个月,国五,吉利汽车-博越 2016款 1.6TD 自动两驱智联型4G互联版
,,,,,,
,,,,,,
手动,承德,3.10万公里,4.50,3年8个月,国五,吉利汽车-远景S1 2016款 1.5L 手动锋享型
自动,亳州,8.96万公里,1.30,10年10个月,国四,吉利汽车-经典帝豪 2010款 两厢 1.6L CVT尊贵型
手动,福州,1.52万公里,4.00,3年10个月,国五,吉利汽车-远景 2016款 1.5L 手动幸福版
